334: 4.371239, 3.903293 avg, 0.000012 rate, 2.350703 seconds, 21376 images
335: 4.496789, 3.962642 avg, 0.000013 rate, 2.248826 seconds, 21440 images
336: 3.477145, 3.914093 avg, 0.000013 rate, 2.330588 seconds, 21504 images
337: 3.332282, 3.855912 avg, 0.000013 rate, 2.436819 seconds, 21568 images
338: 3.141311, 3.784452 avg, 0.000013 rate, 2.493263 seconds, 21632 images
339: 3.977798, 3.803786 avg, 0.000013 rate, 2.401772 seconds, 21696 images
340: 3.396138, 3.763021 avg, 0.000013 rate, 2.337993 seconds, 21760 images
341: 3.407102, 3.727429 avg, 0.000014 rate, 2.112077 seconds, 21824 images
342: 4.033352, 3.758022 avg, 0.000014 rate, 1.924300 seconds, 21888 images
343: 4.377858, 3.820005 avg, 0.000014 rate, 2.014834 seconds, 21952 images
344: 3.464961, 3.784501 avg, 0.000014 rate, 2.184820 seconds, 22016 images
345: 3.234566, 3.729507 avg, 0.000014 rate, 1.995678 seconds, 22080 images
346: 3.468447, 3.703401 avg, 0.000014 rate, 2.087977 seconds, 22144 images
347: 3.660252, 3.699086 avg, 0.000014 rate, 2.011519 seconds, 22208 images
348: 3.473787, 3.676557 avg, 0.000015 rate, 2.028240 seconds, 22272 images
349: 3.715801, 3.680481 avg, 0.000015 rate, 2.072503 seconds, 22336 images
350: 4.275214, 3.739954 avg, 0.000015 rate, 2.208471 seconds, 22400 images
351: 3.440636, 3.710022 avg, 0.000015 rate, 2.792106 seconds, 22464 images
352: 3.527434, 3.691764 avg, 0.000015 rate, 2.640788 seconds, 22528 images
353: 3.348978, 3.657485 avg, 0.000016 rate, 2.776573 seconds, 22592 images
354: 3.625161, 3.654253 avg, 0.000016 rate, 2.647387 seconds, 22656 images
355: 3.527397, 3.641567 avg, 0.000016 rate, 2.883516 seconds, 22720 images
356: 3.163116, 3.593722 avg, 0.000016 rate, 2.739727 seconds, 22784 images
357: 3.133126, 3.547662 avg, 0.000016 rate, 2.718097 seconds, 22848 images
358: 2.866503, 3.479546 avg, 0.000016 rate, 2.712105 seconds, 22912 images
359: 3.250185, 3.456610 avg, 0.000017 rate, 2.788940 seconds, 22976 images
360: 3.174322, 3.428381 avg, 0.000017 rate, 2.877599 seconds, 23040 images
361: 3.265776, 3.412121 avg, 0.000017 rate, 4.375400 seconds, 23104 images
362: 3.309862, 3.401895 avg, 0.000017 rate, 4.314697 seconds, 23168 images
363: 2.801698, 3.341875 avg, 0.000017 rate, 4.408148 seconds, 23232 images
364: 3.214613, 3.329149 avg, 0.000018 rate, 4.441694 seconds, 23296 images
365: 2.799084, 3.276143 avg, 0.000018 rate, 4.590448 seconds, 23360 images
366: 3.221788, 3.270707 avg, 0.000018 rate, 4.497254 seconds, 23424 images
367: 3.639672, 3.307604 avg, 0.000018 rate, 4.661493 seconds, 23488 images
368: 3.719070, 3.348750 avg, 0.000018 rate, 4.468114 seconds, 23552 images
369: 3.465189, 3.360394 avg, 0.000019 rate, 4.486134 seconds, 23616 images
370: 2.860180, 3.310373 avg, 0.000019 rate, 4.427857 seconds, 23680 images
371: 3.402633, 3.319599 avg, 0.000019 rate, 1.832046 seconds, 23744 images
372: 3.898582, 3.377497 avg, 0.000019 rate, 1.967247 seconds, 23808 images
373: 3.380648, 3.377812 avg, 0.000019 rate, 2.075494 seconds, 23872 images
374: 3.455122, 3.385543 avg, 0.000020 rate, 2.079582 seconds, 23936 images
375: 4.039474, 3.450936 avg, 0.000020 rate, 1.950479 seconds, 24000 images
376: 3.579801, 3.463823 avg, 0.000020 rate, 2.049678 seconds, 24064 images
377: 4.086787, 3.526119 avg, 0.000020 rate, 2.064665 seconds, 24128 images
378: 4.150635, 3.588571 avg, 0.000020 rate, 2.077542 seconds, 24192 images
379: 3.868156, 3.616529 avg, 0.000021 rate, 1.844767 seconds, 24256 images
380: 3.553700, 3.610247 avg, 0.000021 rate, 1.984267 seconds, 24320 images
381: 3.305524, 3.579774 avg, 0.000021 rate, 3.184586 seconds, 24384 images
382: 2.914800, 3.513277 avg, 0.000021 rate, 3.207297 seconds, 24448 images
383: 3.106601, 3.472610 avg, 0.000022 rate, 3.180109 seconds, 24512 images
384: 2.668187, 3.392167 avg, 0.000022 rate, 3.281673 seconds, 24576 images
385: 3.483664, 3.401317 avg, 0.000022 rate, 3.157218 seconds, 24640 images
386: 3.206364, 3.381822 avg, 0.000022 rate, 3.383606 seconds, 24704 images
387: 2.700483, 3.313688 avg, 0.000022 rate, 3.264311 seconds, 24768 images
388: 2.804483, 3.262767 avg, 0.000023 rate, 3.228267 seconds, 24832 images
389: 2.936404, 3.230131 avg, 0.000023 rate, 3.365109 seconds, 24896 images
390: 3.295241, 3.236642 avg, 0.000023 rate, 3.319129 seconds, 24960 images
391: 3.448043, 3.257782 avg, 0.000023 rate, 2.021996 seconds, 25024 images
392: 2.766265, 3.208630 avg, 0.000024 rate, 2.240880 seconds, 25088 images
393: 3.801100, 3.267877 avg, 0.000024 rate, 2.110690 seconds, 25152 images
394: 3.016020, 3.242692 avg, 0.000024 rate, 2.011080 seconds, 25216 images
395: 2.624192, 3.180841 avg, 0.000024 rate, 2.346035 seconds, 25280 images
396: 2.680879, 3.130845 avg, 0.000025 rate, 2.128874 seconds, 25344 images
397: 2.624888, 3.080249 avg, 0.000025 rate, 2.229791 seconds, 25408 images
398: 2.729909, 3.045215 avg, 0.000025 rate, 2.362686 seconds, 25472 images
399: 2.569339, 2.997627 avg, 0.000025 rate, 2.182445 seconds, 25536 images
400: 3.130829, 3.010948 avg, 0.000026 rate, 2.123942 seconds, 25600 images
401: 2.481068, 2.957960 avg, 0.000026 rate, 2.476027 seconds, 25664 images
402: 2.880468, 2.950211 avg, 0.000026 rate, 2.255320 seconds, 25728 images
403: 2.953384, 2.950528 avg, 0.000026 rate, 2.314253 seconds, 25792 images
404: 2.765791, 2.932054 avg, 0.000027 rate, 2.340044 seconds, 25856 images
405: 2.692292, 2.908078 avg, 0.000027 rate, 2.263547 seconds, 25920 images
406: 2.524792, 2.869749 avg, 0.000027 rate, 2.292341 seconds, 25984 images
407: 2.372952, 2.820070 avg, 0.000027 rate, 2.242864 seconds, 26048 images
408: 2.578720, 2.795935 avg, 0.000028 rate, 2.305315 seconds, 26112 images
409: 2.599212, 2.776263 avg, 0.000028 rate, 2.253725 seconds, 26176 images
410: 2.516545, 2.750291 avg, 0.000028 rate, 2.306098 seconds, 26240 images
411: 2.887617, 2.764024 avg, 0.000029 rate, 2.111282 seconds, 26304 images
412: 2.763462, 2.763967 avg, 0.000029 rate, 2.197691 seconds, 26368 images
413: 2.996721, 2.787243 avg, 0.000029 rate, 2.094685 seconds, 26432 images
414: 2.472210, 2.755739 avg, 0.000029 rate, 2.283206 seconds, 26496 images
415: 2.590830, 2.739249 avg, 0.000030 rate, 2.177998 seconds, 26560 images
416: 2.380028, 2.703326 avg, 0.000030 rate, 2.584999 seconds, 26624 images
417: 2.389856, 2.671979 avg, 0.000030 rate, 2.067970 seconds, 26688 images
418: 2.487087, 2.653490 avg, 0.000031 rate, 2.024087 seconds, 26752 images
419: 2.772708, 2.665412 avg, 0.000031 rate, 2.078816 seconds, 26816 images
420: 2.591480, 2.658019 avg, 0.000031 rate, 1.966453 seconds, 26880 images
421: 2.336850, 2.625902 avg, 0.000031 rate, 2.218203 seconds, 26944 images
422: 2.674217, 2.630733 avg, 0.000032 rate, 2.305392 seconds, 27008 images
423: 2.708252, 2.638485 avg, 0.000032 rate, 2.453652 seconds, 27072 images
424: 2.192448, 2.593882 avg, 0.000032 rate, 2.307384 seconds, 27136 images
425: 2.398710, 2.574364 avg, 0.000033 rate, 2.383138 seconds, 27200 images
426: 2.737599, 2.590688 avg, 0.000033 rate, 2.309371 seconds, 27264 images
427: 2.762557, 2.607875 avg, 0.000033 rate, 2.371169 seconds, 27328 images
428: 2.777647, 2.624852 avg, 0.000034 rate, 2.426555 seconds, 27392 images
429: 2.896236, 2.651990 avg, 0.000034 rate, 2.269891 seconds, 27456 images
430: 2.662147, 2.653006 avg, 0.000034 rate, 2.448323 seconds, 27520 images
431: 2.545345, 2.642240 avg, 0.000035 rate, 3.044847 seconds, 27584 images
432: 2.962878, 2.674304 avg, 0.000035 rate, 3.146786 seconds, 27648 images
433: 3.014871, 2.708360 avg, 0.000035 rate, 3.241814 seconds, 27712 images
434: 2.934412, 2.730966 avg, 0.000035 rate, 3.306700 seconds, 27776 images
435: 2.523161, 2.710185 avg, 0.000036 rate, 3.218475 seconds, 27840 images
436: 3.012779, 2.740445 avg, 0.000036 rate, 3.194631 seconds, 27904 images
437: 2.804596, 2.746860 avg, 0.000036 rate, 3.201621 seconds, 27968 images
438: 2.632820, 2.735456 avg, 0.000037 rate, 3.094324 seconds, 28032 images
439: 2.666989, 2.728609 avg, 0.000037 rate, 3.106069 seconds, 28096 images
440: 2.362129, 2.691961 avg, 0.000037 rate, 2.997960 seconds, 28160 images
441: 3.017614, 2.724526 avg, 0.000038 rate, 2.412040 seconds, 28224 images
442: 2.292675, 2.681341 avg, 0.000038 rate, 2.313905 seconds, 28288 images
443: 2.233765, 2.636584 avg, 0.000039 rate, 2.310246 seconds, 28352 images
444: 2.189750, 2.591900 avg, 0.000039 rate, 2.209952 seconds, 28416 images
445: 2.478789, 2.580589 avg, 0.000039 rate, 2.288607 seconds, 28480 images
446: 2.083784, 2.530909 avg, 0.000040 rate, 2.320999 seconds, 28544 images
447: 2.411807, 2.518998 avg, 0.000040 rate, 2.166667 seconds, 28608 images
448: 2.473721, 2.514471 avg, 0.000040 rate, 2.323827 seconds, 28672 images
449: 2.164588, 2.479482 avg, 0.000041 rate, 2.367065 seconds, 28736 images
450: 2.552615, 2.486796 avg, 0.000041 rate, 2.396540 seconds, 28800 images
451: 2.665092, 2.504625 avg, 0.000041 rate, 4.095671 seconds, 28864 images
452: 2.864468, 2.540610 avg, 0.000042 rate, 4.468282 seconds, 28928 images
453: 2.753597, 2.561908 avg, 0.000042 rate, 3.935327 seconds, 28992 images
454: 2.558439, 2.561561 avg, 0.000042 rate, 4.203879 seconds, 29056 images
455: 2.352026, 2.540608 avg, 0.000043 rate, 4.114175 seconds, 29120 images
456: 2.389517, 2.525499 avg, 0.000043 rate, 4.190695 seconds, 29184 images
457: 2.757193, 2.548668 avg, 0.000044 rate, 4.374155 seconds, 29248 images
458: 2.497491, 2.543550 avg, 0.000044 rate, 4.010144 seconds, 29312 images
459: 2.570346, 2.546230 avg, 0.000044 rate, 3.990063 seconds, 29376 images
460: 2.416463, 2.533253 avg, 0.000045 rate, 4.400679 seconds, 29440 images
461: 2.680596, 2.547988 avg, 0.000045 rate, 2.550658 seconds, 29504 images
462: 2.961166, 2.589305 avg, 0.000046 rate, 2.806337 seconds, 29568 images
463: 2.140199, 2.544395 avg, 0.000046 rate, 2.769011 seconds, 29632 images
464: 2.199849, 2.509940 avg, 0.000046 rate, 2.680140 seconds, 29696 images
465: 2.580805, 2.517027 avg, 0.000047 rate, 2.769552 seconds, 29760 images
466: 2.666328, 2.531957 avg, 0.000047 rate, 2.728549 seconds, 29824 images
467: 2.513689, 2.530130 avg, 0.000048 rate, 2.781514 seconds, 29888 images
468: 2.351572, 2.512274 avg, 0.000048 rate, 2.777403 seconds, 29952 images
469: 2.313673, 2.492414 avg, 0.000048 rate, 2.796468 seconds, 30016 images
470: 2.649524, 2.508125 avg, 0.000049 rate, 2.718959 seconds, 30080 images
471: 2.717733, 2.529086 avg, 0.000049 rate, 2.593269 seconds, 30144 images
472: 1.936505, 2.469828 avg, 0.000050 rate, 2.750478 seconds, 30208 images
473: 2.044393, 2.427285 avg, 0.000050 rate, 2.764300 seconds, 30272 images
474: 2.225980, 2.407154 avg, 0.000050 rate, 2.777143 seconds, 30336 images
475: 2.305600, 2.396999 avg, 0.000051 rate, 2.745970 seconds, 30400 images
476: 2.169668, 2.374266 avg, 0.000051 rate, 2.674709 seconds, 30464 images
477: 1.913816, 2.328221 avg, 0.000052 rate, 2.825174 seconds, 30528 images
478: 2.171675, 2.312566 avg, 0.000052 rate, 2.657630 seconds, 30592 images
479: 2.068306, 2.288140 avg, 0.000053 rate, 2.829324 seconds, 30656 images
480: 2.117479, 2.271074 avg, 0.000053 rate, 2.876356 seconds, 30720 images
481: 2.560726, 2.300039 avg, 0.000054 rate, 2.170499 seconds, 30784 images
482: 2.145622, 2.284597 avg, 0.000054 rate, 2.170015 seconds, 30848 images
483: 2.294939, 2.285632 avg, 0.000054 rate, 2.116634 seconds, 30912 images
484: 2.318348, 2.288903 avg, 0.000055 rate, 2.179058 seconds, 30976 images
485: 2.385343, 2.298547 avg, 0.000055 rate, 2.046323 seconds, 31040 images
486: 1.829902, 2.251683 avg, 0.000056 rate, 2.155791 seconds, 31104 images
487: 2.525836, 2.279098 avg, 0.000056 rate, 2.044598 seconds, 31168 images
488: 2.274215, 2.278610 avg, 0.000057 rate, 2.189804 seconds, 31232 images
489: 1.932574, 2.244006 avg, 0.000057 rate, 2.149855 seconds, 31296 images
490: 1.906309, 2.210236 avg, 0.000058 rate, 2.155921 seconds, 31360 images
491: 2.543749, 2.243587 avg, 0.000058 rate, 1.857758 seconds, 31424 images
492: 2.513350, 2.270564 avg, 0.000059 rate, 1.953822 seconds, 31488 images
493: 1.793188, 2.222826 avg, 0.000059 rate, 1.897470 seconds, 31552 images
494: 1.886515, 2.189195 avg, 0.000060 rate, 1.903390 seconds, 31616 images
495: 2.124915, 2.182767 avg, 0.000060 rate, 1.845362 seconds, 31680 images
496: 2.039104, 2.168401 avg, 0.000061 rate, 1.699313 seconds, 31744 images
497: 2.483615, 2.199922 avg, 0.000061 rate, 2.041545 seconds, 31808 images
498: 2.596253, 2.239555 avg, 0.000062 rate, 1.943150 seconds, 31872 images
499: 2.507268, 2.266326 avg, 0.000062 rate, 2.003085 seconds, 31936 images
500: 2.119592, 2.251653 avg, 0.000063 rate, 1.887800 seconds, 32000 images
501: 1.946918, 2.221179 avg, 0.000063 rate, 2.825070 seconds, 32064 images
502: 2.011695, 2.200231 avg, 0.000064 rate, 2.780808 seconds, 32128 images
503: 2.105381, 2.190746 avg, 0.000064 rate, 2.807521 seconds, 32192 images
504: 1.833243, 2.154996 avg, 0.000065 rate, 2.883853 seconds, 32256 images
505: 1.836336, 2.123130 avg, 0.000065 rate, 2.778240 seconds, 32320 images
506: 2.104052, 2.121222 avg, 0.000066 rate, 2.754023 seconds, 32384 images
507: 1.964775, 2.105577 avg, 0.000066 rate, 2.610680 seconds, 32448 images
508: 2.138170, 2.108836 avg, 0.000067 rate, 2.690035 seconds, 32512 images
509: 1.643241, 2.062277 avg, 0.000067 rate, 2.865643 seconds, 32576 images
510: 1.923956, 2.048445 avg, 0.000068 rate, 2.738824 seconds, 32640 images
511: 1.987422, 2.042342 avg, 0.000068 rate, 4.097688 seconds, 32704 images
512: 2.249759, 2.063084 avg, 0.000069 rate, 4.075540 seconds, 32768 images
513: 1.934997, 2.050275 avg, 0.000069 rate, 4.245651 seconds, 32832 images
514: 2.415442, 2.086792 avg, 0.000070 rate, 4.062633 seconds, 32896 images
515: 2.294267, 2.107539 avg, 0.000070 rate, 4.056621 seconds, 32960 images
516: 2.434505, 2.140236 avg, 0.000071 rate, 4.170337 seconds, 33024 images
517: 2.054464, 2.131659 avg, 0.000071 rate, 4.106601 seconds, 33088 images
518: 2.176611, 2.136154 avg, 0.000072 rate, 4.022006 seconds, 33152 images
519: 2.279053, 2.150444 avg, 0.000073 rate, 4.121111 seconds, 33216 images
520: 2.381621, 2.173562 avg, 0.000073 rate, 4.228556 seconds, 33280 images
521: 2.063063, 2.162512 avg, 0.000074 rate, 1.932085 seconds, 33344 images
522: 1.936219, 2.139883 avg, 0.000074 rate, 1.906404 seconds, 33408 images
523: 2.216592, 2.147553 avg, 0.000075 rate, 1.924161 seconds, 33472 images
524: 1.822881, 2.115086 avg, 0.000075 rate, 1.985912 seconds, 33536 images
525: 2.207420, 2.124320 avg, 0.000076 rate, 1.903356 seconds, 33600 images
526: 2.189671, 2.130855 avg, 0.000077 rate, 1.841967 seconds, 33664 images
527: 1.789381, 2.096707 avg, 0.000077 rate, 1.854834 seconds, 33728 images
528: 1.713475, 2.058384 avg, 0.000078 rate, 1.898984 seconds, 33792 images
529: 1.889852, 2.041531 avg, 0.000078 rate, 1.699702 seconds, 33856 images
530: 1.802240, 2.017602 avg, 0.000079 rate, 2.036183 seconds, 33920 images
531: 2.225686, 2.038410 avg, 0.000080 rate, 3.757809 seconds, 33984 images
532: 2.048238, 2.039393 avg, 0.000080 rate, 4.010880 seconds, 34048 images
533: 1.953074, 2.030761 avg, 0.000081 rate, 3.908422 seconds, 34112 images
534: 2.200317, 2.047717 avg, 0.000081 rate, 3.735068 seconds, 34176 images
535: 2.034533, 2.046398 avg, 0.000082 rate, 4.123141 seconds, 34240 images
536: 2.047634, 2.046522 avg, 0.000083 rate, 3.943677 seconds, 34304 images
537: 1.861029, 2.027972 avg, 0.000083 rate, 3.886904 seconds, 34368 images
538: 2.272386, 2.052414 avg, 0.000084 rate, 3.849567 seconds, 34432 images
539: 2.053122, 2.052485 avg, 0.000084 rate, 3.875329 seconds, 34496 images
540: 1.955608, 2.042797 avg, 0.000085 rate, 4.082812 seconds, 34560 images
541: 1.750033, 2.013520 avg, 0.000086 rate, 3.038798 seconds, 34624 images
542: 1.904463, 2.002615 avg, 0.000086 rate, 3.159424 seconds, 34688 images
543: 1.806421, 1.982995 avg, 0.000087 rate, 3.224112 seconds, 34752 images
544: 2.005373, 1.985233 avg, 0.000088 rate, 3.189912 seconds, 34816 images
545: 1.937007, 1.980410 avg, 0.000088 rate, 3.363371 seconds, 34880 images
546: 1.983428, 1.980712 avg, 0.000089 rate, 2.972987 seconds, 34944 images
547: 1.958603, 1.978501 avg, 0.000090 rate, 3.149332 seconds, 35008 images
548: 1.766478, 1.957299 avg, 0.000090 rate, 3.182894 seconds, 35072 images
549: 1.799696, 1.941539 avg, 0.000091 rate, 3.393007 seconds, 35136 images
550: 1.692339, 1.916619 avg, 0.000092 rate, 3.122186 seconds, 35200 images
551: 1.819500, 1.906907 avg, 0.000092 rate, 4.078836 seconds, 35264 images
552: 1.559587, 1.872175 avg, 0.000093 rate, 4.288277 seconds, 35328 images
553: 1.707559, 1.855713 avg, 0.000094 rate, 4.314034 seconds, 35392 images
554: 1.929319, 1.863074 avg, 0.000094 rate, 4.286521 seconds, 35456 images
555: 1.680795, 1.844846 avg, 0.000095 rate, 4.370048 seconds, 35520 images
556: 2.139952, 1.874357 avg, 0.000096 rate, 4.106042 seconds, 35584 images
557: 1.794559, 1.866377 avg, 0.000096 rate, 4.516155 seconds, 35648 images
558: 1.566331, 1.836372 avg, 0.000097 rate, 4.054879 seconds, 35712 images
559: 1.517573, 1.804492 avg, 0.000098 rate, 4.044747 seconds, 35776 images
560: 1.675575, 1.791600 avg, 0.000098 rate, 4.196160 seconds, 35840 images
561: 1.471019, 1.759542 avg, 0.000099 rate, 2.986783 seconds, 35904 images
562: 1.420861, 1.725674 avg, 0.000100 rate, 3.130909 seconds, 35968 images
563: 1.812056, 1.734312 avg, 0.000100 rate, 3.205046 seconds, 36032 images
564: 1.855628, 1.746444 avg, 0.000101 rate, 2.986622 seconds, 36096 images
565: 1.686090, 1.740409 avg, 0.000102 rate, 3.323459 seconds, 36160 images
566: 1.630201, 1.729388 avg, 0.000103 rate, 3.254512 seconds, 36224 images
567: 1.507093, 1.707158 avg, 0.000103 rate, 3.262366 seconds, 36288 images
568: 1.736201, 1.710063 avg, 0.000104 rate, 2.970827 seconds, 36352 images
569: 1.449714, 1.684028 avg, 0.000105 rate, 3.355956 seconds, 36416 images
570: 1.560858, 1.671711 avg, 0.000106 rate, 3.159201 seconds, 36480 images
571: 2.057217, 1.710261 avg, 0.000106 rate, 3.887437 seconds, 36544 images
572: 1.893076, 1.728543 avg, 0.000107 rate, 3.769061 seconds, 36608 images
573: 1.444201, 1.700109 avg, 0.000108 rate, 4.008062 seconds, 36672 images
574: 1.877886, 1.717886 avg, 0.000109 rate, 3.911427 seconds, 36736 images
575: 1.477821, 1.693880 avg, 0.000109 rate, 4.019103 seconds, 36800 images
576: 1.646034, 1.689095 avg, 0.000110 rate, 4.004674 seconds, 36864 images
577: 1.480110, 1.668197 avg, 0.000111 rate, 4.189799 seconds, 36928 images
578: 1.545192, 1.655896 avg, 0.000112 rate, 3.801853 seconds, 36992 images
579: 1.420611, 1.632368 avg, 0.000112 rate, 3.872403 seconds, 37056 images
580: 1.705139, 1.639645 avg, 0.000113 rate, 3.831396 seconds, 37120 images
581: 1.526821, 1.628362 avg, 0.000114 rate, 4.362080 seconds, 37184 images
582: 1.670965, 1.632623 avg, 0.000115 rate, 4.271283 seconds, 37248 images
583: 1.518966, 1.621257 avg, 0.000116 rate, 4.128217 seconds, 37312 images
584: 1.350723, 1.594204 avg, 0.000116 rate, 4.205582 seconds, 37376 images
585: 1.486889, 1.583472 avg, 0.000117 rate, 4.179519 seconds, 37440 images
586: 1.725568, 1.597682 avg, 0.000118 rate, 4.218769 seconds, 37504 images
587: 1.622367, 1.600150 avg, 0.000119 rate, 4.168455 seconds, 37568 images
588: 1.307628, 1.570898 avg, 0.000120 rate, 4.421379 seconds, 37632 images
589: 1.626707, 1.576479 avg, 0.000120 rate, 4.311275 seconds, 37696 images
590: 1.178886, 1.536720 avg, 0.000121 rate, 3.862335 seconds, 37760 images
591: 1.423633, 1.525411 avg, 0.000122 rate, 4.067008 seconds, 37824 images
592: 1.631576, 1.536027 avg, 0.000123 rate, 4.402586 seconds, 37888 images
593: 1.573232, 1.539748 avg, 0.000124 rate, 4.481733 seconds, 37952 images
594: 1.517412, 1.537514 avg, 0.000124 rate, 4.673847 seconds, 38016 images
595: 1.617251, 1.545488 avg, 0.000125 rate, 4.673638 seconds, 38080 images
596: 1.318136, 1.522753 avg, 0.000126 rate, 4.402625 seconds, 38144 images
597: 1.524769, 1.522954 avg, 0.000127 rate, 4.436971 seconds, 38208 images
598: 1.489105, 1.519569 avg, 0.000128 rate, 4.582502 seconds, 38272 images
599: 1.313639, 1.498976 avg, 0.000129 rate, 4.381640 seconds, 38336 images
600: 1.493332, 1.498412 avg, 0.000130 rate, 4.426811 seconds, 38400 images
601: 1.947733, 1.543344 avg, 0.000130 rate, 1.869904 seconds, 38464 images
602: 1.847715, 1.573781 avg, 0.000131 rate, 1.961712 seconds, 38528 images
603: 1.512462, 1.567649 avg, 0.000132 rate, 1.990301 seconds, 38592 images
604: 2.305928, 1.641477 avg, 0.000133 rate, 1.974773 seconds, 38656 images
605: 1.758788, 1.653208 avg, 0.000134 rate, 2.002827 seconds, 38720 images
606: 1.994255, 1.687313 avg, 0.000135 rate, 2.023627 seconds, 38784 images
607: 1.682146, 1.686796 avg, 0.000136 rate, 1.939155 seconds, 38848 images
608: 1.588840, 1.677001 avg, 0.000137 rate, 1.805555 seconds, 38912 images
609: 1.805838, 1.689884 avg, 0.000138 rate, 1.782158 seconds, 38976 images
610: 1.500460, 1.670942 avg, 0.000138 rate, 1.842124 seconds, 39040 images
611: 1.899504, 1.693798 avg, 0.000139 rate, 2.872648 seconds, 39104 images
612: 1.639634, 1.688382 avg, 0.000140 rate, 2.966433 seconds, 39168 images
613: 1.438252, 1.663369 avg, 0.000141 rate, 3.124664 seconds, 39232 images
614: 1.387016, 1.635734 avg, 0.000142 rate, 2.942479 seconds, 39296 images
615: 1.589392, 1.631099 avg, 0.000143 rate, 3.129369 seconds, 39360 images
616: 1.540686, 1.622058 avg, 0.000144 rate, 2.963474 seconds, 39424 images
617: 1.582059, 1.618058 avg, 0.000145 rate, 2.994637 seconds, 39488 images
618: 1.242068, 1.580459 avg, 0.000146 rate, 3.134787 seconds, 39552 images
619: 1.632238, 1.585637 avg, 0.000147 rate, 2.830587 seconds, 39616 images
620: 1.569606, 1.584034 avg, 0.000148 rate, 2.888266 seconds, 39680 images
621: 1.483510, 1.573982 avg, 0.000149 rate, 4.178343 seconds, 39744 images
622: 1.441774, 1.560761 avg, 0.000150 rate, 3.922805 seconds, 39808 images
623: 1.476770, 1.552362 avg, 0.000151 rate, 4.244207 seconds, 39872 images
624: 1.474209, 1.544546 avg, 0.000152 rate, 4.362136 seconds, 39936 images
625: 1.810724, 1.571164 avg, 0.000153 rate, 4.295049 seconds, 40000 images
626: 1.426304, 1.556678 avg, 0.000154 rate, 4.057681 seconds, 40064 images
627: 1.389077, 1.539918 avg, 0.000155 rate, 4.202501 seconds, 40128 images
628: 1.281241, 1.514050 avg, 0.000156 rate, 4.169183 seconds, 40192 images
629: 1.463064, 1.508952 avg, 0.000157 rate, 4.129515 seconds, 40256 images
630: 1.266889, 1.484746 avg, 0.000158 rate, 4.275561 seconds, 40320 images
631: 1.807979, 1.517069 avg, 0.000159 rate, 1.996746 seconds, 40384 images
632: 1.649966, 1.530359 avg, 0.000160 rate, 1.819551 seconds, 40448 images
633: 1.756861, 1.553009 avg, 0.000161 rate, 1.872539 seconds, 40512 images
634: 1.601243, 1.557832 avg, 0.000162 rate, 1.950977 seconds, 40576 images
635: 1.766719, 1.578721 avg, 0.000163 rate, 1.931804 seconds, 40640 images
636: 1.832722, 1.604121 avg, 0.000164 rate, 1.996846 seconds, 40704 images
637: 1.499661, 1.593675 avg, 0.000165 rate, 1.919165 seconds, 40768 images
638: 1.337883, 1.568096 avg, 0.000166 rate, 1.870808 seconds, 40832 images
639: 1.651591, 1.576445 avg, 0.000167 rate, 1.897459 seconds, 40896 images
640: 1.324065, 1.551207 avg, 0.000168 rate, 1.906470 seconds, 40960 images
641: 1.829874, 1.579074 avg, 0.000169 rate, 3.015811 seconds, 41024 images
642: 1.455154, 1.566682 avg, 0.000170 rate, 3.056566 seconds, 41088 images
643: 1.740823, 1.584096 avg, 0.000171 rate, 3.252012 seconds, 41152 images
644: 1.483368, 1.574023 avg, 0.000172 rate, 3.280868 seconds, 41216 images
645: 1.339198, 1.550541 avg, 0.000173 rate, 3.225575 seconds, 41280 images
646: 1.673320, 1.562819 avg, 0.000174 rate, 3.009282 seconds, 41344 images
647: 1.496472, 1.556184 avg, 0.000175 rate, 3.288661 seconds, 41408 images
648: 1.423419, 1.542908 avg, 0.000176 rate, 3.356534 seconds, 41472 images
649: 1.380065, 1.526623 avg, 0.000177 rate, 3.255034 seconds, 41536 images
650: 1.371692, 1.511130 avg, 0.000179 rate, 3.264752 seconds, 41600 images
651: 1.209136, 1.480931 avg, 0.000180 rate, 3.211697 seconds, 41664 images
652: 1.255540, 1.458392 avg, 0.000181 rate, 3.263001 seconds, 41728 images
653: 1.459671, 1.458520 avg, 0.000182 rate, 3.202868 seconds, 41792 images
654: 1.343803, 1.447048 avg, 0.000183 rate, 3.125434 seconds, 41856 images
655: 1.288832, 1.431226 avg, 0.000184 rate, 3.205598 seconds, 41920 images
656: 1.347216, 1.422825 avg, 0.000185 rate, 3.163996 seconds, 41984 images
657: 1.388960, 1.419439 avg, 0.000186 rate, 3.126697 seconds, 42048 images
658: 1.274615, 1.404956 avg, 0.000187 rate, 3.228501 seconds, 42112 images
659: 1.069765, 1.371437 avg, 0.000189 rate, 2.931629 seconds, 42176 images
660: 1.062577, 1.340551 avg, 0.000190 rate, 3.158854 seconds, 42240 images
661: 1.449564, 1.351453 avg, 0.000191 rate, 4.045236 seconds, 42304 images
662: 1.213818, 1.337689 avg, 0.000192 rate, 4.108049 seconds, 42368 images
663: 1.466455, 1.350566 avg, 0.000193 rate, 4.029642 seconds, 42432 images
664: 1.353190, 1.350828 avg, 0.000194 rate, 3.805153 seconds, 42496 images
665: 1.495916, 1.365337 avg, 0.000196 rate, 3.886984 seconds, 42560 images
666: 1.317996, 1.360603 avg, 0.000197 rate, 3.921301 seconds, 42624 images
